dataset,clamp_mode,sensor,subscription_level,scope,P,epsilon,w,strategy,normalized_mae_mean,normalized_mae_std,mae_mean,mae_std,rmse_mean,rmse_std,relative_error_mean,relative_error_std,kl_divergence_mean,kl_divergence_std,kl_global_utility_mean,kl_global_utility_std,release_rate_mean,release_rate_std,attribution_advantage_mean,attribution_advantage_std,eps_count_spent_mean,eps_count_spent_std,n_trials
wearable,static,calories_burned,1,health,4,0.5,4,budget_absorption,0.916923552419107,0.2836310212708099,45.84617762095535,14.181551063540494,66.70606491959957,22.96257619897976,9.045037059139135,2.797892029000188,0.6679994485844154,0.2086377895052266,0.941335957299788,0.1908248820746802,0.4423076923076923,0.1474637654821601,0.1025578650263524,0.0018586198055594,0.0,0.0,6
wearable,static,calories_burned,1,health,4,0.5,8,budget_absorption,2.4468734270918326,0.5828446468100551,122.34367135459163,29.14223234050276,193.94393757673544,54.2768877230776,24.1373021433223,5.749499417055167,0.765437030334258,0.6126013633342852,0.8738592285160526,0.3964341647554347,0.5512820512820512,0.1105838905274247,0.1152871182586094,0.009651666134621,0.0,0.0,6
wearable,static,calories_burned,1,health,4,0.5,10,budget_absorption,2.4926367184188414,1.0009461571368925,124.63183592094208,50.04730785684461,175.34788738527834,68.5860330571038,24.58873636039405,9.873882137305904,0.7900689134014391,0.3061828206055921,1.0102826800820015,0.3913878124467889,0.5961538461538461,0.2016940092634906,0.1105640587944079,0.0066354179844196,0.0,0.0,6
wearable,static,calories_burned,1,health,4,0.5,12,budget_absorption,3.2189852884285157,1.4187367418166437,160.94926442142577,70.93683709083217,222.28862514626744,82.45023890580006,31.753837219955432,13.995197716361382,0.6427474811808281,0.3173329376650891,1.1332918752793304,0.4407804920220833,0.6217948717948718,0.1447639716748232,0.1106025867136978,0.0066100581467674,0.0,0.0,6
wearable,static,calories_burned,1,health,4,1.0,4,budget_absorption,0.5002225507502945,0.1117496450649726,25.01112753751472,5.587482253248632,37.65633497325928,10.796630811093598,4.934469724784045,1.1023598186474717,0.639982245251836,0.4084443263010427,0.7952233412522448,0.145216400810438,0.5128205128205129,0.1232370752892094,0.1054287918871252,0.0091867059344072,0.0,0.0,6
wearable,static,calories_burned,1,health,4,1.0,8,budget_absorption,1.0500703488145775,0.2365624011835147,52.50351744072888,11.828120059175731,80.43561600219938,18.90721759059599,10.358470119643853,2.333581332771578,0.695764748908838,0.4467720022667764,0.7329643139202076,0.294381598369224,0.5384615384615384,0.1354370527819924,0.11331121479931,0.0071930955837124,0.0,0.0,6
wearable,static,calories_burned,1,health,4,1.0,10,budget_absorption,1.46564521100534,0.2363825336234681,73.282260550267,11.819126681173406,111.71638054740096,20.413195334513684,14.45792859624755,2.331807020461609,0.6692434350727973,0.2560564051853695,1.0030641031177954,0.4525820699946234,0.5705128205128205,0.1341567277977971,0.1139766275256041,0.0108814553294039,0.0,0.0,6
wearable,static,calories_burned,1,health,4,1.0,12,budget_absorption,1.5424881985020822,0.4710579798663064,77.1244099251041,23.55289899331532,109.57560030649198,30.978625236286245,15.215949990516748,4.6467743942806505,0.4411772739000347,0.1645259513302498,1.0861090655725458,0.7531344680500647,0.532051282051282,0.1761129725281535,0.1107569480783766,0.0106587041167614,0.0,0.0,6
wearable,static,calories_burned,1,health,4,2.0,4,budget_absorption,0.225189822483722,0.0982428678514128,11.2594911241861,4.912143392570644,19.01377017820241,11.048396455695697,2.221395976068489,0.969121556718365,0.3672015515270348,0.2658114515922964,0.7633278277166977,0.1432557604033785,0.4615384615384615,0.1439098994913054,0.1094708422089374,0.0094261023252687,0.0,0.0,6
wearable,static,calories_burned,1,health,4,2.0,8,budget_absorption,0.5399431846994794,0.0613779859862032,26.997159234973967,3.068899299310165,39.19389812950399,4.279907011457092,5.326295853729047,0.6054661333497691,0.5737280334957545,0.2884207648307658,0.8424665721756739,0.4849512595110425,0.5833333333333334,0.1043907845426783,0.1102847589653145,0.0102888005086434,0.0,0.0,6
